Molecule ChEMBL ID,smiles,Standard Value
CHEMBL4303397,Cn1cccc1/C=C1\C(=O)NC(=O)c2ccccc21,4.66
CHEMBL1660,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.39
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-5.62
CHEMBL4303395,CC1(C)[C@H]2C[C@H](O)[C@](C)(O)[C@@H]1C2,5.16
CHEMBL4303372,NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(=O)O,-5.38
CHEMBL4303412,CO[C@H]1CC[C@H](N(c2cc(C3=CCCCC3)sc2C(=O)O)C(=O)[C@H]2CC[C@H](C)CC2)CC1,27.07
CHEMBL2104708,C[N+](C)(C)NCCC(=O)[O-],-0.28
CHEMBL4303146,Cc1cccc(C)c1NC(=O)N=C1CCCN1C,-6.92
CHEMBL4303487,O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1,15.08
CHEMBL4303476,C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,-3.99
CHEMBL4303329,Cc1ccc(NCCCc2ccccc2)c(N)c1,-0.92
CHEMBL383824,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,-0.7
CHEMBL4303410,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@@H](C)C2,-1.57
CHEMBL4303382,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,45.08
CHEMBL4303295,CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1,-5.42
CHEMBL1329029,O=C1C(O)=C(O)C(=O)C(O)=C1O,2.34
CHEMBL4293433,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,5.83
CHEMBL4303152,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,4.53
CHEMBL449317,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,-3.03
CHEMBL4303340,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,-6.48
CHEMBL4303228,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C(=O)O,1.76
CHEMBL3407862,Cc1ccc2cc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)ccc2n1,19.98
CHEMBL3408248,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,36.83
CHEMBL3414621,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,13.4
CHEMBL3422104,CC(C)CNc1nc(-c2cccc3ncccc23)cn2c(-c3ccc(C(=O)NC4CC4)cc3)cnc12,2.56
CHEMBL253765,C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,4.11
CHEMBL1096927,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,-3.95
CHEMBL257119,CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1,-0.03
CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,33.95
CHEMBL261641,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,-0.18
CHEMBL2105733,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,4.71
CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-25.32
CHEMBL1200969,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,20.64
CHEMBL1201087,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,48.07
CHEMBL1200775,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,2.28
CHEMBL1200501,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,34.7
CHEMBL1200843,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,14.78
CHEMBL1214192,CCC1(C)CC(=O)NC(=O)C1,-2.68
CHEMBL3186037,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1,91.22
CHEMBL1231358,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,-3.81
CHEMBL1231533,O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,-13.25
CHEMBL1236475,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,45.2
CHEMBL1554438,Cl.NC(=O)CNCCC(c1ccccc1)c1ccccc1,5.59
CHEMBL1271047,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C,9.99
CHEMBL1316674,CCCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCCO)c1=O,3.21
CHEMBL1318341,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,-7.21
CHEMBL1331443,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,12.95
CHEMBL1339216,O=C(Oc1ccccc1)c1ccccc1O,18.45
CHEMBL3707395,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,13.99
CHEMBL1399511,C=CCSC[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,29.57
CHEMBL4211107,COc1ccc2cc(C(C)C(=O)Oc3ccc(C(N)=S)cc3)ccc2c1,9.93
CHEMBL4101807,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,4.85
CHEMBL314639,N#Cc1cc2c(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1,19.94
CHEMBL1813256,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)CC(CC(=O)O)(C(=O)O)O1,6.14
CHEMBL2103954,CCOc1c(N2CCOCC2)cnn(C)c1=O,-3.08
CHEMBL2110773,C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,9.84
CHEMBL72628,O=C(O)c1ccccn1,-4.94
CHEMBL3039333,O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,13.48
CHEMBL3544988,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,1.93
CHEMBL4303644,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC(=O)[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,-0.4
CHEMBL3392645,CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,82.42
CHEMBL1315492,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,-3.73
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,-0.85
CHEMBL407874,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,-19.9
CHEMBL487187,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-3.43
CHEMBL459016,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12,-6.03
CHEMBL3301669,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,2.01
CHEMBL371197,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12,-4.47
CHEMBL1200619,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,-8.39
CHEMBL274189,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],-9.33
CHEMBL1522710,CO[C@H]1C([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2,-6.45
CHEMBL4303423,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC=C2c1ccccc1,4.03
CHEMBL2111857,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@@H]1CN1CCCC1,5.44
CHEMBL1441,CCc1cc(C(N)=S)ccn1,-1.84
CHEMBL11268,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,-4.03
CHEMBL1578,CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C.[Br-],0.69
CHEMBL4303425,CCCCC1CCC(c2nc(-c3ccncc3)no2)CC1,83.9
CHEMBL4303220,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@H](O)C[C@@]21C,2.78
CHEMBL86749,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,1.49
CHEMBL312403,NCC(CS(=O)(=O)O)c1ccc(Cl)cc1,5.67
CHEMBL3039502,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,0.17
CHEMBL3039531,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,1.96
CHEMBL3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,-10.02
CHEMBL3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,4.62
CHEMBL363295,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,-11.85
CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,-3.36
CHEMBL1566249,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,-1.85
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,5.3
CHEMBL9871,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,1.15
CHEMBL867,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,-10.56
CHEMBL3222137,O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(O)noc2c1,-8.44
CHEMBL3235279,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,5.43
CHEMBL274789,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1,14.96
CHEMBL252915,c1cc2c(cc1[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2,-9.66
CHEMBL1237132,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,-9.1
CHEMBL2206431,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)O[C@@]13CC=C(C)[C@H]23,11.85
CHEMBL4166417,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,20.34
CHEMBL4303503,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@@H]2[C@@]12CO[C@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O,-4.1
CHEMBL2402737,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,2.01
CHEMBL4303439,CCCCCCCCCCCCCCOC(=O)c1cccnc1,67.49
CHEMBL1200690,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,24.19
CHEMBL4303620,O=S(=O)(NCC1CC1)c1ccc(Nc2nccc(N3CCCc4cc(O)ccc43)n2)cc1,-2.48
CHEMBL4303566,NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c2c1=O,4.52
CHEMBL3353411,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,-7.86
CHEMBL3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,0.28
CHEMBL3392845,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,29.45
CHEMBL3353187,Cc1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1.Cl,-3.46
CHEMBL3582252,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC[C@H]1C(=O)O,-0.08
CHEMBL3639788,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,-3.03
CHEMBL3752911,O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,3.42
CHEMBL3786182,O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1,15.15
CHEMBL3932957,CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,15.11
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,49.74
CHEMBL4068896,C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,-5.05
CHEMBL3586573,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,96.61
CHEMBL4073922,O=C(NC1(c2ccccc2)CC1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2cc(Br)ccc12,6.44
CHEMBL4078477,Nc1cc(F)ccc1NC(=O)/C=C/c1cnn(C/C=C/c2ccccc2)c1,-0.83
CHEMBL297800,CCC(C)C(N)C(=O)O,-17.57
CHEMBL2070241,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,9.95
CHEMBL2105629,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,-7.06
CHEMBL4303688,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@@H](O)[C@@H]1O,36.52
CHEMBL4303507,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(OC)cc(C)cc1OC,2.22
CHEMBL2178735,Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1,1.73
CHEMBL2105064,CC(N)Cc1cccc(O)c1,27.51
CHEMBL4303176,CC(C)(C)NCC(O)c1ccc(O)cc1Cl,-2.36
CHEMBL347695,CCn1ccnc1CC1COc2ccccc2O1,0.54
CHEMBL4303189,C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,29.92
CHEMBL1201165,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,4.68
CHEMBL1624767,O=S(=O)(O)CC(S)CS,-32.41
CHEMBL354048,C=CC(C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O,3.6
CHEMBL1395150,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,-8.48
CHEMBL420762,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,-4.67
CHEMBL3039089,CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,0.75
CHEMBL1688530,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,17.75
CHEMBL489411,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1,2.96
CHEMBL2104853,O=C1NCCNC1c1cccs1,3.06
CHEMBL4303730,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(O)CCc1ccccc1,-3.02
CHEMBL3039338,CC[C@H]1C2CC3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2C5O)N3[C@@H]1O,31.43
CHEMBL3707307,CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1,3.86
CHEMBL1740879,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,7.94
CHEMBL161500,CCNC(C)CN1CCc2c(c(=O)oc3ccccc23)C1,0.51
CHEMBL3774960,CN(C)C[C@@H](O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,4.33
CHEMBL3991935,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO.Cl,94.44
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,-5.03
CHEMBL1255837,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,-5.92
CHEMBL2105703,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1.Cl.Cl,-7.9
CHEMBL593013,Cc1c(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc2c(c1C)C(=O)C(C1CCCC1)C2,1.76
CHEMBL591501,CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,0.59
CHEMBL607400,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,1.94
CHEMBL1076256,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,2.64
CHEMBL1087641,CCCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,17.76
CHEMBL1078178,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,-4.76
CHEMBL2107420,CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],5.37
CHEMBL1550996,CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,24.6
CHEMBL1552984,C[C@@](Cc1ccccc1)(NC(=O)CN)c1ccccc1,-2.87
CHEMBL1571863,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,75.87
CHEMBL1614766,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,31.06
CHEMBL1590144,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2.Cl,-33.8
CHEMBL1703336,O=C(N[C@H](Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1,-2.54
CHEMBL1765704,O=C(NCc1ccc(F)cc1)N1CCN2C(=O)OC(c3ccccc3)(c3ccccc3)[C@@H]2C1,-2.02
CHEMBL1813048,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,2.23
CHEMBL1908365,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,7.56
CHEMBL1929396,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,-3.35
CHEMBL2104101,Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,1.07
CHEMBL2010601,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,37.01
CHEMBL1179743,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2sccc2C)cc1,-5.3
CHEMBL239243,NCCS(=O)(=O)O,1.2
CHEMBL250711,CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,-0.85
CHEMBL363160,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,24.71
CHEMBL1201139,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,6.16
CHEMBL195008,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S,-8.61
CHEMBL1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,6.94
CHEMBL534232,OC(CN1CCN(c2cccc(Cl)c2)CC1)C(c1ccccc1)c1ccccc1,-2.16
CHEMBL560976,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,-1.94
CHEMBL560993,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,-8.9
CHEMBL1733,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,3.04
CHEMBL550348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,46.22
CHEMBL558752,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,93.22
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,-11.81
CHEMBL576786,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1,7.1
CHEMBL4302505,CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1,8.05
CHEMBL4303204,O=C(O)C1CCC(c2cc3cccnc3c(-c3cccc(F)c3)n2)CC1,-6.65
CHEMBL4303234,O=C(O)CCc1ccc(NCc2cccc3c2CCCN3CCOc2ccccc2)cc1F,-11.13
CHEMBL1200941,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],-2.61
CHEMBL272357,Cc1cc(=O)oc2c(C=O)c(O)ccc12,64.74
CHEMBL470670,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,21.78
CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,-2.64
CHEMBL455185,C[C@H](NC[C@H](O)CP(=O)(O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,30.66
CHEMBL1397643,Cl.ClCCN(CCCl)CCCl,23.86
